"id_order","sku"
305110,"HTE0004"
305118,"APP0921"
305119,"SAT0027"
305120,"LOG0078"
305125,"RAI0009"
305126,"NTE0007"
305126,"CRU0045"
305128,"APP1646"
305128,"PUR0144"
305128,"BEL0280"
305128,"MOX0008"
305133,"IFX0016"
305137,"NTE0052"
305140,"LOG0078"
305148,"SAT0042"
305164,"SAN0093"
305166,"OWC0001"
305174,"IFX0016"
305176,"CRU0046"
305176,"TUC0273"
305185,"APP0921"
305197,"PEB0009"
305198,"PHI0070"
305198,"PHI0063"
305206,"APP0692"
305211,"APP0692"
305225,"SAN0127"
305240,"APP1459"
305240,"APP1208"
305242,"APP1184"
305246,"MBI0004"
305250,"APP0692"
305257,"PUR0136"
305284,"JAW0034"
305285,"LEX0033"
305286,"SAT0004"
305287,"BEL0282"
305297,"APP0921"
305298,"SAN0127"
305305,"LOG0078"
305315,"WAC0166"
305328,"MOX0012"
305329,"PIE0022"
