"id_order","brand_accesories"
303895,"Blue Microphones - accessories"
303906,"Apple - accessories"
303920,"JBL - accessories"
303932,"Philips - accessories"
303935,"Otterbox - accessories"
303937,"JBL - accessories"
303939,"Apple - accessories"
303943,"Griffin - accessories"
303943,"SanDisk - accessories"
303945,"iFixit - accessories"
303956,"Jawbone - display"
303964,"iFixit - accessories"
303991,"Apple - accessories"
303996,"Hyper Pearl - other"
304003,"NewerTech - accessories"
304010,"Apple - extended warranty"
304012,"Western Digital - accessories"
304020,"Crucial - accessories"
304027,"Jawbone - display"
304027,"Wowewa - accessories"
304035,"Jawbone - display"
304053,"SanDisk - accessories"
304055,"SanDisk - accessories"
304082,"OWC - accessories"
304083,"Replacement - accessories"
304085,"Western Digital - accessories"
304087,"Pack - accessories"
304102,"LaCie - accessories"
304106,"Startech - accessories"
304108,"Apple - extended warranty"
304128,"Apple - accessories"
304130,"Wacom - tablet"
304134,"Satechi - accessories"
304138,"FCM - accessories"
304142,"SanDisk - accessories"
304146,"FCM - accessories"
304157,"Belkin - accessories"
304169,"Apple - other"
304172,"Crucial - accessories"
304174,"Wacom - tablet"
304175,"Apple - accessories"
304175,"Apple - accessories"
304185,"Satechi - accessories"
304187,"TP-Link - accessories"
304188,"Western Digital - accessories"
304190,"Apple - accessories"
304193,"Crucial - accessories"
304194,"Apple - accessories"
304197,"SanDisk - accessories"
304199,"Seagate - accessories"
304200,"Pack - accessories"
304214,"Kanex - accessories"
304217,"Satechi - accessories"
304222,"Satechi - accessories"
304238,"Apple - accessories"
304239,"Apple - accessories"
304253,"SanDisk - accessories"
304263,"Apple - accessories"
304264,"Apple - smartphone"
304278,"Startech - accessories"
304278,"Satechi - accessories"
304291,"Moshi - accessories"
304299,"Apple - accessories"
304317,"Blue Microphones - accessories"
304324,"OWC - accessories"
304324,"Crucial - accessories"
304324,"OWC - accessories"
304324,"Startech - accessories"
304328,"LaCie - accessories"
304335,"Western Digital - accessories"
304342,"SanDisk - accessories"
304345,"Wacom - tablet"
304347,"Belkin - accessories"
304347,"Satechi - accessories"
304350,"Apple - accessories"
304350,"Kingston - accessories"
304354,"Wowewa - accessories"
304363,"iFixit - accessories"
304370,"Logitech - accessories"
304373,"Jawbone - display"
304389,"Thule - accessories"
304399,"SanDisk - accessories"
304407,"Moshi - accessories"
304409,"Crucial - accessories"
304410,"QNAP - accessories"
304410,"Western Digital - accessories"
304414,"iOttie - accessories"
304415,"NewerTech - accessories"
304424,"FCM - accessories"
304424,"OWC - accessories"
304425,"iFixit - accessories"
304427,"Apple - accessories"
304436,"Satechi - accessories"
304439,"Pack - laptop"
304446,"Griffin - accessories"
304446,"Apple - accessories"
304446,"Apple - accessories"
304446,"LaCie - accessories"
304447,"Apple - extended warranty"
304464,"Apple - extended warranty"
304468,"Moxie - accessories"
304470,"Apple - accessories"
304470,"Satechi - accessories"
304475,"Lexar - accessories"
304478,"FCM - accessories"
304487,"Hyper Pearl - accessories"
304494,"Wacom - tablet"
304495,"Wacom - tablet"
304499,"Pack - accessories"
304505,"Kanex - accessories"
304505,"Apple - accessories"
304508,"Pack - accessories"
304511,"SanDisk - accessories"
304522,"Logitech - accessories"
304523,"Apple - accessories"
304523,"Belkin - accessories"
304524,"ZaggKeys - accessories"
304525,"Belkin - accessories"
304525,"Tucano - accessories"
304527,"OWC - accessories"
304529,"Apple - accessories"
304534,"Apple - accessories"
304541,"ZaggKeys - accessories"
304548,"Belkin - accessories"
304548,"Belkin - accessories"
304554,"Wacom - tablet"
304564,"Jawbone - display"
304567,"SanDisk - accessories"
304570,"Thule - accessories"
304585,"Apple - accessories"
304594,"Apple - accessories"
304603,"Macally - accessories"
304603,"Belkin - accessories"
304603,"Belkin - accessories"
304608,"Lexar - accessories"
304608,"SanDisk - accessories"
304611,"Thule - accessories"
304626,"Wacom - tablet"
304635,"Griffin - accessories"
304645,"NewerTech - accessories"
304646,"OWC - accessories"
304649,"Apple - accessories"
304651,"Belkin - accessories"
304653,"Replacement - accessories"
304660,"Western Digital - accessories"
304660,"Western Digital - accessories"
304662,"iFixit - accessories"
304662,"iFixit - accessories"
304667,"Apple - accessories"
304672,"SanDisk - accessories"
304684,"iFixit - accessories"
304694,"FCM - accessories"
304695,"Apple - accessories"
304696,"JBL - accessories"
304698,"Moxie - accessories"
304699,"Jawbone - display"
304701,"Netatmo - accessories"
304709,"Wacom - tablet"
304710,"Pack - accessories"
304714,"Apple - accessories"
304714,"Apple - accessories"
304717,"iFixit - accessories"
304718,"Satechi - accessories"
304718,"Satechi - accessories"
304720,"Replacement - accessories"
304724,"Pack - accessories"
304726,"TrackR - accessories"
304726,"Belkin - accessories"
304726,"ZaggKeys - accessories"
304731,"Thule - accessories"
304732,"Henge Docks - accessories"
304733,"Satechi - accessories"
304733,"Satechi - accessories"
304738,"LaCie - accessories"
304739,"Crucial - accessories"
304740,"Wacom - tablet"
304746,"Seagate - accessories"
304758,"Jawbone - display"
304764,"SanDisk - accessories"
304787,"Philips - accessories"
304788,"Apple - accessories"
304793,"FCM - accessories"
304813,"Apple - smartphone"
304823,"SanDisk - accessories"
304825,"SanDisk - accessories"
304830,"Elgato - accessories"
304851,"iFixit - accessories"
304852,"Western Digital - accessories"
304859,"Philips - accessories"
304859,"Philips - accessories"
304862,"SanDisk - accessories"
304864,"Crucial - accessories"
304865,"LG - display"
304873,"SanDisk - accessories"
304877,"Philips - accessories"
304890,"Philips - accessories"
304890,"Philips - accessories"
304905,"Apple - accessories"
304912,"Wacom - tablet"
304924,"Pack - accessories"
304924,"Elgato - accessories"
304924,"Elgato - accessories"
304924,"Muvit - accessories"
304926,"Synology - accessories"
304931,"Netatmo - other"
304937,"Apple - accessories"
304956,"Wacom - tablet"
304964,"iFixit - accessories"
304966,"Logitech - accessories"
304979,"Kanex - accessories"
304988,"Logitech - accessories"
304995,"Apple - accessories"
304995,"Apple - accessories"
304995,"Apple - accessories"
305000,"Trascend - accessories"
305005,"Crucial - accessories"
305008,"SanDisk - accessories"
305009,"Philips - accessories"
305020,"Satechi - accessories"
305022,"Jawbone - display"
305029,"Belkin - accessories"
305030,"LG - display"
305056,"Philips - accessories"
305057,"LG - display"
305066,"JBL - accessories"
305067,"TP-Link - accessories"
305073,"Apple - accessories"
305078,"SanDisk - accessories"
305094,"SanDisk - accessories"
305104,"Philips - accessories"
305104,"Elgato - accessories"
305110,"Hyper Pearl - other"
305118,"Apple - accessories"
305119,"Satechi - accessories"
305120,"Logitech - accessories"
305125,"Rain Design - accessories"
305126,"NewerTech - accessories"
305126,"Crucial - accessories"
305128,"Apple - smartphone"
305128,"Puro - accessories"
305128,"Belkin - accessories"
305128,"Moxie - accessories"
305133,"iFixit - accessories"
305137,"NewerTech - accessories"
305140,"Logitech - accessories"
305148,"Satechi - accessories"
305164,"SanDisk - accessories"
305166,"OWC - accessories"
305174,"iFixit - accessories"
305176,"Crucial - accessories"
305176,"Tucano - accessories"
305185,"Apple - accessories"
305197,"Pebble - smartwhatch"
305198,"Philips - accessories"
305198,"Philips - accessories"
305206,"Apple - accessories"
305211,"Apple - accessories"
305225,"SanDisk - accessories"
305240,"Apple - accessories"
305240,"Apple - accessories"
305242,"Apple - extended warranty"
305246,"Mobility Lab - accessories"
305250,"Apple - accessories"
305257,"Puro - accessories"
305284,"Jawbone - display"
305285,"Lexar - accessories"
305286,"Satechi - accessories"
305287,"Belkin - accessories"
305297,"Apple - accessories"
305298,"SanDisk - accessories"
305305,"Logitech - accessories"
305315,"Wacom - tablet"
305328,"Moxie - accessories"
305329,"Replacement - accessories"
305334,"Kanex - accessories"
305334,"ZaggKeys - accessories"
305334,"Wowewa - accessories"
305334,"ZaggKeys - accessories"
305341,"Apple - extended warranty"
305349,"SanDisk - accessories"
305368,"iFixit - accessories"
305368,"Apple - accessories"
305369,"Apple - accessories"
305388,"Apple - accessories"
305396,"Satechi - accessories"
305396,"Muvit - accessories"
305396,"Otterbox - accessories"
305414,"Lexar - accessories"
305414,"SanDisk - accessories"
305420,"Lexar - accessories"
305432,"SanDisk - accessories"
305433,"Satechi - accessories"
305433,"Lifeproof - accessories"
305433,"Griffin - accessories"
305433,"Belkin - accessories"
305443,"OWC - accessories"
305445,"Samsung - accessories"
305445,"Service - service"
305450,"Samsung - accessories"
305454,"Belkin - accessories"
305458,"LG - display"
305460,"Thule - accessories"
305474,"Western Digital - accessories"
305479,"SanDisk - accessories"
305480,"Thule - accessories"
305486,"Belkin - accessories"
305496,"Western Digital - accessories"
305500,"iFixit - accessories"
305501,"Service - service"
305505,"Western Digital - accessories"
305510,"Wacom - tablet"
305512,"TP-Link - accessories"
305515,"iFixit - accessories"
305523,"Otterbox - accessories"
305525,"Jawbone - display"
305530,"Wowewa - accessories"
305542,"Apple - accessories"
305544,"Western Digital - accessories"
305546,"Pack - accessories"
305548,"iFixit - accessories"
305549,"Apple - extended warranty"
305550,"Jawbone - display"
305555,"Startech - accessories"
305556,"Western Digital - accessories"
305558,"Apple - accessories"
305562,"Pack - accessories"
305563,"Apple - accessories"
305569,"iFixit - accessories"
305570,"Crucial - accessories"
305572,"Jawbone - display"
305579,"SanDisk - accessories"
305589,"iFixit - accessories"
305596,"LG - display"
305597,"Crucial - accessories"
305602,"Apple - extended warranty"
305602,"Apple - extended warranty"
305604,"FCM - accessories"
305611,"Apple - accessories"
305620,"Western Digital - accessories"
305620,"Satechi - accessories"
305628,"LaCie - accessories"
305632,"Crucial - accessories"
305634,"Apple - accessories"
305640,"Apple - extended warranty"
305641,"Wowewa - accessories"
305644,"Elgato - accessories"
305649,"Jawbone - display"
305650,"Wacom - tablet"
305651,"Jawbone - display"
305652,"LaCie - accessories"
305654,"Pack - accessories"
305654,"iFixit - accessories"
305656,"FCM - accessories"
305660,"LaCie - accessories"
305664,"Philips - accessories"
305667,"iFixit - accessories"
305675,"SanDisk - accessories"
305679,"Lexar - accessories"
305687,"Samsung - accessories"
305687,"OWC - accessories"
305687,"NewerTech - accessories"
305691,"LaCie - accessories"
305691,"Apple - accessories"
305695,"Crucial - accessories"
305695,"Crucial - accessories"
305695,"OWC - accessories"
305701,"Belkin - accessories"
305715,"Apple - accessories"
305718,"Logitech - accessories"
305719,"Kingston - accessories"
305725,"Sphero - other"
305727,"Apple - accessories"
305728,"Apple - accessories"
305736,"Apple - accessories"
305754,"Western Digital - accessories"
305755,"Pack - accessories"
305762,"iFixit - accessories"
305767,"Apple - accessories"
305768,"OWC - accessories"
305768,"OWC - accessories"
305770,"SanDisk - accessories"
305771,"Western Digital - accessories"
305772,"Logitech - accessories"
305774,"iFixit - accessories"
305775,"Apple - tablet"
305778,"Crucial - accessories"
305789,"OWC - accessories"
305792,"Apple - accessories"
305805,"OWC - accessories"
305806,"iFixit - accessories"
305808,"LaCie - accessories"
305815,"Otterbox - accessories"
305815,"iFixit - accessories"
305822,"Thule - accessories"
305831,"Pebble - smartwhatch"
305836,"Apple - accessories"
305838,"Western Digital - accessories"
305839,"LG - display"
305852,"Kingston - accessories"
305852,"Lexar - accessories"
305853,"iFixit - accessories"
305861,"Eizo - display"
305861,"Pack - accessories"
305864,"SanDisk - accessories"
305869,"Toshiba - accessories"
305873,"Kingston - accessories"
305874,"Wacom - tablet"
305876,"OWC - accessories"
305878,"NewerTech - accessories"
305878,"Kanex - accessories"
305883,"Moshi - accessories"
305883,"Apple - accessories"
305885,"Repair - service"
305895,"Apple - accessories"
305896,"Apple - accessories"
305898,"SanDisk - accessories"
305903,"Seagate - accessories"
305903,"Kingston - accessories"
305907,"Jawbone - display"
305911,"Pack - accessories"
305922,"Replacement - accessories"
305923,"Logitech - accessories"
305926,"Apple - accessories"
305930,"Moxie - accessories"
305936,"Samsung - accessories"
305936,"NewerTech - accessories"
305946,"Samsung - accessories"
305948,"Startech - accessories"
305956,"Lexar - accessories"
305959,"Bose - accessories"
305964,"OWC - accessories"
305966,"Pack - accessories"
305967,"NewerTech - accessories"
305973,"LG - display"
305973,"Apple - accessories"
305973,"TP-Link - accessories"
305987,"Apple - accessories"
305990,"TrackR - accessories"
305993,"FCM - accessories"
306000,"Wowewa - accessories"
306002,"Apple - accessories"
306002,"Apple - accessories"
306002,"Apple - accessories"
306005,"SanDisk - accessories"
306006,"Logitech - accessories"
306019,"Wowewa - accessories"
306024,"OWC - accessories"
306025,"Apple - accessories"
306025,"BenQ - display"
306027,"Western Digital - accessories"
306037,"Kanex - accessories"
306037,"Satechi - accessories"
306043,"Apple - extended warranty"
306053,"Apple - accessories"
306053,"Macally - accessories"
306054,"Apple - accessories"
306054,"Apple - accessories"
306055,"Apple - accessories"
306055,"Satechi - accessories"
306055,"Apple - accessories"
306056,"Parrot - accessories"
306061,"SanDisk - accessories"
306063,"iOttie - accessories"
306068,"Apple - accessories"
306070,"iFixit - accessories"
306072,"Replacement - accessories"
306081,"Apple - accessories"
306083,"SanDisk - accessories"
306092,"ZaggKeys - accessories"
306106,"Jawbone - display"
306109,"iFixit - accessories"
306113,"Lexar - accessories"
306116,"iFixit - accessories"
306118,"Apple - accessories"
306126,"Apple - extended warranty"
306128,"Kanex - accessories"
306133,"Pack - accessories"
306137,"FCM - accessories"
306141,"Sphero - other"
306142,"Philips - accessories"
306142,"Philips - accessories"
306142,"Philips - accessories"
306143,"Belkin - accessories"
306152,"SanDisk - accessories"
306157,"Toshiba - accessories"
306158,"Thule - accessories"
306164,"Samsung - accessories"
306169,"Satechi - accessories"
306172,"TrackR - accessories"
306178,"Replacement - accessories"
306183,"Belkin - accessories"
306204,"SanDisk - accessories"
306220,"Wacom - tablet"
306223,"Pack - accessories"
306223,"FCM - accessories"
306227,"Apple - smartphone"
306228,"SanDisk - accessories"
306241,"Pebble - smartwhatch"
306245,"Netatmo - accessories"
306245,"TrackR - accessories"
306246,"Apple - accessories"
